site,location_id,sample_depth_min,sample_depth_max,SOCc,BD
IL-BR,517-3,10,20,0.51,1.03
IL-BR,517-3,20,30,0.42,1.12
IL-BR,517-3,30,60,0.23,1.11
IL-BR,517-3,60,90,0.19,1.13
IL-BR,518-1,0,10,1.49,1.11
IL-BR,518-1,10,20,0.6,1.21
IL-BR,518-1,20,30,0.28,1.13
IL-BR,518-1,30,60,0.24,1.19
IL-BR,518-1,60,90,0.16,1.02
IL-BR,518-2,0,10,0.94,1.24
IL-BR,518-2,10,20,0.46,1.33
IL-BR,518-2,20,30,0.25,1.26
IL-BR,518-2,30,60,0.14,1.2
IL-BR,518-2,60,90,0.1,1.32
IL-BR,518-3,0,10,1.26,1.14
IL-BR,518-3,10,20,0.73,1.18
IL-BR,518-3,20,30,0.42,1.19
IL-BR,518-3,30,60,0.33,1.15
IL-BR,518-3,60,90,0.2,1.2
IL-BR,519-1,0,10,1.23,0.96
IL-BR,519-1,10,20,0.53,1.18
IL-BR,519-1,20,30,0.33,1.17
IL-BR,519-1,30,60,0.24,1.17
IL-BR,519-1,60,90,0.22,1.25
IL-BR,519-2,0,10,1.18,0.79
IL-BR,519-2,10,20,0.73,0.9
IL-BR,519-2,20,30,0.41,1.15
IL-BR,519-2,30,60,0.22,0.96
IL-BR,519-2,60,90,0.21,1.21
IL-BR,519-3,0,10,1.08,1
IL-BR,519-3,10,20,0.65,1.24
IL-BR,519-3,20,30,0.31,1.2
IL-BR,519-3,30,60,0.33,1.17
IL-BR,519-3,60,90,0.22,1.15
IL-BR,520-1,0,10,1.05,0.96
IL-BR,520-1,10,20,0.5,1.14
IL-BR,520-1,20,30,0.35,1.14
IL-BR,520-1,30,60,0.26,1.23
IL-BR,520-1,60,90,0.2,1.18
IL-BR,520-2,0,10,1.14,1.08
IL-BR,520-2,10,20,0.44,1.2
IL-BR,520-2,20,30,0.32,1.15
IL-BR,520-2,30,60,0.22,1.21
IL-BR,520-2,60,90,0.18,1.25
IL-BR,520-3,10,20,0.5,1.2
IL-BR,520-3,20,30,0.39,1.14
IL-BR,520-3,30,60,0.24,1.17
IL-BR,520-3,60,90,0.21,1.18
IL-BR,521-1,0,10,0.92,1.09
IL-BR,521-1,10,20,0.46,1.14
IL-BR,521-1,20,30,0.3,1.27
IL-BR,521-1,30,60,0.23,1.13
IL-BR,521-1,60,90,0.24,1.25
IL-BR,521-2,0,10,0.77,1.18
IL-BR,521-2,10,20,0.35,1.23
IL-BR,521-2,20,30,0.25,1.13
IL-BR,521-2,30,60,0.25,1.18
IL-BR,521-2,60,90,0.2,1.24
IL-BR,521-3,0,10,1.25,1.01
IL-BR,521-3,20,30,0.39,1.23
IL-BR,521-3,30,60,0.27,1.11
IL-BR,521-3,60,90,0.24,1.19
IL-RD,RD-A1,30,60,0.77,1.122421565
IL-RD,RD-A2,0,30,1.35,1.13528301
IL-RD,RD-A2,30,60,0.67,1.175088045
IL-RD,RD-A3,0,30,2.48,1.080004565
IL-RD,RD-A3,30,60,2.53,1.129298244
IL-RD,RD-A4,0,30,1.58,1.260245459
IL-RD,RD-A4,30,60,0.56,1.202071618
IL-RD,RD-A5,0,30,1.64,1.152031849
IL-RD,RD-A5,30,60,0.87,1.068042153
IL-RD,RD-A6,0,30,1.55,1.168339158
IL-RD,RD-A6,30,60,0.7,1.101363128
IL-RD,RD-A7,0,30,1.72,1.168191615
IL-RD,RD-A7,30,60,1.05,1.144711242
IL-RD,RD-A8,0,30,1.55,1.187563581
IL-RD,RD-A8,30,60,0.68,1.128918217
IL-RD,RD-A9,0,30,1.41,1.222643868
IL-RD,RD-A9,30,60,0.69,1.105107719
IL-RD,RD-A10,0,30,1.79,1.189874096
IL-RD,RD-A10,30,60,0.89,1.078625062
IL-RD,RD-A11,0,30,1.78,1.202152822
IL-RD,RD-A11,30,60,0.77,1.218705926
IL-RD,RD-A12,0,30,1.77,1.210722259
IL-RD,RD-A12,30,60,0.91,1.179112933
IL-RD,RD-A13,0,30,1.79,1.280089557
IL-RD,RD-A13,30,60,0.76,1.277749591
IL-RD,RD-A14,0,30,2.16,1.297378634
IL-RD,RD-A14,30,60,1.29,1.263721714
IL-RD,RD-A15,0,30,1.84,1.243886277
IL-RD,RD-A15,30,60,1.44,1.169867008
IL-RD,RD-A16,0,30,2.16,1.30162518
IL-RD,RD-A16,30,60,0.38,1.197044606
IL-RD,RD-A17,0,30,1.85,1.164922183
IL-RD,RD-A17,30,60,1.04,1.16870541
IL-RD,RD-A18,0,30,1.55,1.236108605
IL-RD,RD-A18,30,60,1.07,1.207138576
IL-RD,RD-A19,0,30,1.94,1.261849642
IL-RD,RD-A19,30,60,0.63,1.165621662
IL-RD,RD-A20,0,30,1.55,1.117510106
IL-RD,RD-A20,30,60,0.77,1.142152897
IL-RD,RD-A21,0,30,1.15,1.207858137
IL-RD,RD-A21,30,60,0.39,1.336176651
IL-RD,RD-B1,0,30,2.15,1.085626838
IL-RD,RD-B1,30,60,1.08,1.171603761
IL-RD,RD-B2,0,30,2.1,1.127616148
IL-RD,RD-B2,30,60,1.05,1.102668071
IL-RD,RD-B4,0,30,1.61,1.145988549
IL-RD,RD-B4,30,60,2.05,1.070317774
IL-RD,RD-B5,0,30,1.23,1.122382695
IL-RD,RD-B5,30,60,0.66,1.11697848
IL-RD,RD-B6,0,30,1.34,1.205079306
IL-RD,RD-B6,30,60,0.8,1.163473045
IL-RD,RD-B7,0,30,1.41,1.208607718
IL-RD,RD-B7,30,60,0.73,1.132307504
IL-RD,RD-B8,0,30,1.23,1.242907839
IL-RD,RD-B8,30,60,0.63,1.241126773
IL-RD,RD-B9,0,30,1.46,1.227529747
IL-RD,RD-B9,30,60,0.72,1.167552109
IL-RD,RD-B10,0,30,1.53,1.144859154
IL-RD,RD-B10,30,60,0.68,1.099975843
IL-RD,RD-B11,0,30,1.79,1.25808673
IL-RD,RD-B11,30,60,0.69,1.159012528
IL-RD,RD-B12,0,30,1.7,1.181685521
IL-RD,RD-B12,30,60,0.22,1.186533624
IL-RD,RD-B13,0,30,0.95,1.247686488
IL-RD,RD-B13,30,60,0.4,1.263574412
IL-RD,RD-B14,0,30,1.21,1.187642149
IL-RD,RD-B14,30,60,1.08,1.203059455
IL-RD,RD-B15,0,30,1.41,1.212147258
IL-RD,RD-B15,30,60,0.5,1.136226414
IL-RD,RD-B16,0,30,1.25,1.210694987
IL-RD,RD-B16,30,60,0.65,1.164013011
IL-RD,RD-B17,0,30,1.97,1.138871094
IL-RD,RD-B17,30,60,0.97,1.152198487
IL-RD,RD-B18,0,30,1.53,1.19021797
IL-RD,RD-B18,30,60,1.35,1.206189744
IL-RD,RD-B19,0,30,1.94,1.254651735
IL-RD,RD-B19,30,60,1.31,1.197013034
IL-RD,RD-B20,0,30,1.39,1.277292781
IL-RD,RD-B20,30,60,0.52,1.234802438
IL-RD,RD-B21,0,30,2.13,1.204013536
IL-RD,RD-B21,30,60,0.81,1.212188275
IL-RD,RD-C1,0,30,2.08,1.086626447
IL-RD,RD-C1,30,60,1.76,1.221705032
IL-RD,RD-C2,0,30,2.1,1.116043191
IL-RD,RD-C2,30,60,0.91,1.226518361
IL-RD,RD-C3,0,30,2.64,1.19289547
IL-RD,RD-C3,30,60,1.91,1.238338547
IL-RD,RD-C4,0,30,1.68,1.134048617
IL-RD,RD-C4,30,60,0.82,1.038606523
IL-RD,RD-C5,0,30,1.36,1.235441571
IL-RD,RD-C5,30,60,0.77,1.071818644
IL-RD,RD-C6,0,30,1.63,1.198022247
IL-RD,RD-C6,30,60,0.64,1.212019459
IL-RD,RD-C7,0,30,1.09,1.196336184
IL-RD,RD-C7,30,60,0.83,1.14496344
IL-RD,RD-C8,0,30,1.59,1.1843763
IL-RD,RD-C8,30,60,0.89,1.131713788
IL-RD,RD-C9,0,30,1.26,1.222760151
IL-RD,RD-C9,30,60,0.61,1.135752147
IL-RD,RD-C10,0,30,1.69,1.225592554
IL-RD,RD-C10,30,60,0.91,1.201167862
IL-RD,RD-C11,0,30,1.57,1.213469851
IL-RD,RD-C11,30,60,0.64,1.146071683
IL-RD,RD-C12,0,30,1.89,1.17634757
IL-RD,RD-C12,30,60,0.5,1.209832657
IL-RD,RD-C13,0,30,1.98,1.1610384
IL-RD,RD-C13,30,60,1.01,1.182579593
IL-RD,RD-C14,0,30,1.5,1.182491068
IL-RD,RD-C14,30,60,0.71,1.203191417
IL-RD,RD-C15,0,30,1.48,1.209474334
IL-RD,RD-C15,30,60,0.72,1.154455699
IL-RD,RD-C16,0,30,1.23,1.153812321
IL-RD,RD-C16,30,60,0.72,1.116103426
IL-RD,RD-C17,0,30,1.42,1.186238704
IL-RD,RD-C17,30,60,0.89,1.136545535
IL-RD,RD-C18,0,30,1.31,1.187399456
IL-RD,RD-C18,30,60,0.5,1.206849699
IL-RD,RD-C19,0,30,1.71,1.140837061
IL-RD,RD-C19,30,60,0.58,1.217157048
IL-RD,RD-C20,0,30,1.32,1.30001093
IL-RD,RD-C20,30,60,0.58,1.261347451
IL-RD,RD-C21,0,30,1.9,1.128636751
IL-RD,RD-C21,30,60,1.26,1.148037057
IL-RD,RD-D1,0,30,1.95,1.168250985
IL-RD,RD-D1,30,60,0.94,1.099349307
IL-RD,RD-D3,0,30,2.29,1.177414442
IL-RD,RD-D3,30,60,1.28,1.150848773
IL-RD,RD-D4,0,30,1.55,1.140993025
IL-RD,RD-D4,30,60,0.89,1.106780868
IL-RD,RD-D5,0,30,1.91,1.124812287
IL-RD,RD-D5,30,60,0.91,1.190214181
IL-RD,RD-D6,0,30,2.44,1.103366353
IL-RD,RD-D6,30,60,1.05,1.172842037
IL-RD,RD-D7,0,30,2.28,1.136800251
IL-RD,RD-D7,30,60,0.74,1.23459818
IL-RD,RD-D8,0,30,2.52,1.127376508
IL-RD,RD-D8,30,60,0.82,1.221688125
IL-RD,RD-D9,0,30,2.71,1.144362234
IL-RD,RD-D9,30,60,1.28,1.188452343
IL-RD,RD-D10,0,30,2.59,1.174904547
IL-RD,RD-D10,30,60,2.18,1.17736066
IL-RD,RD-D11,0,30,2.61,1.211606636
IL-RD,RD-D11,30,60,1.13,1.235724435
IL-RD,RD-D12,0,30,1.54,1.185245963
IL-RD,RD-D12,30,60,0.65,1.19267099
IL-RD,RD-D13,0,30,1.72,1.254352489
IL-RD,RD-D13,30,60,0.81,1.189126602
IL-RD,RD-D14,0,30,2.23,1.163711677
IL-RD,RD-D14,30,60,1.04,1.245363995
IL-RD,RD-D15,0,30,1.75,1.151029077
IL-RD,RD-D15,30,60,1.05,1.156768056
IL-RD,RD-D16,0,30,1.87,1.196853318
IL-RD,RD-D16,30,60,0.62,1.16867585
IL-RD,RD-D17,0,30,2.13,1.188326533
IL-RD,RD-D17,30,60,0.95,1.179412374
IL-RD,RD-D18,0,30,1.92,1.157101368
IL-RD,RD-D18,30,60,0.56,1.224266857
IL-RD,RD-D19,0,30,1.55,1.216578351
IL-RD,RD-D19,30,60,0.61,1.264400232
IL-RD,RD-D20,0,30,2.33,1.179678134
IL-RD,RD-D20,30,60,1.43,1.211496825
IL-RD,RD-D21,0,30,1.58,1.130249168
IL-RD,RD-D21,30,60,0.76,1.169266814
IL-RD,RD-E1,0,30,1.9,1.190924417
IL-RD,RD-E1,30,60,3.25,1.083464258
IL-RD,RD-E2,0,30,2.35,1.126048913
IL-RD,RD-E2,30,60,1.31,1.270353195
IL-RD,RD-E3,0,30,1.96,1.139496058
IL-RD,RD-E3,30,60,0.85,1.200228534
IL-RD,RD-E4,0,30,1.7,1.178605114
IL-RD,RD-E4,30,60,1.31,1.201922138
IL-RD,RD-E5,0,30,1.76,1.171907146
IL-RD,RD-E5,30,60,0.97,1.1786104
IL-RD,RD-E6,0,30,1.76,1.199256722
IL-RD,RD-E6,30,60,0.76,1.152950015
IL-RD,RD-E7,0,30,1.81,1.223404462
IL-RD,RD-E7,30,60,0.73,1.137355678
IL-RD,RD-E8,0,30,1.86,1.232967499
IL-RD,RD-E8,30,60,0.44,1.189366039
IL-RD,RD-E9,0,30,1.59,1.166832669
IL-RD,RD-E9,30,60,0.72,1.227747125
IL-RD,RD-E10,0,30,2.57,1.232667039
IL-RD,RD-E10,30,60,1.87,1.200608177
IL-RD,RD-E11,0,30,1.4,1.219369662
IL-RD,RD-E11,30,60,0.62,1.256413466
IL-RD,RD-E12,0,30,1.9,1.197359292
IL-RD,RD-E12,30,60,0.97,1.220219516
IL-RD,RD-E13,0,30,1.98,1.153264011
IL-RD,RD-E13,30,60,0.74,1.166377716
IL-RD,RD-E14,0,30,1.78,1.20536283
IL-RD,RD-E14,30,60,0.77,1.18742387
IL-RD,RD-E15,0,30,1.45,1.203964985
IL-RD,RD-E15,30,60,0.7,1.246216391
IL-RD,RD-E16,0,30,2.07,1.09136121
IL-RD,RD-E16,30,60,0.78,1.170201609
IL-RD,RD-E17,0,30,1.57,1.233678788
IL-RD,RD-E17,30,60,0.52,1.250122702
IL-RD,RD-E18,0,30,1.95,1.06758529
IL-RD,RD-E18,30,60,0.91,1.230838099
IL-RD,RD-E19,0,30,1.46,1.2268128
IL-RD,RD-E19,30,60,0.56,1.181855455
IL-RD,RD-E20,0,30,1.52,1.215993755
IL-RD,RD-E20,30,60,0.64,1.229060483
IL-RD,RD-E21,0,30,1.42,1.102111901
IL-RD,RD-E21,30,60,0.6,1.175587709
IL-RD,RD-F2,0,30,2.46,1.161203652
IL-RD,RD-F2,30,60,1.19,1.152242233
IL-RD,RD-F3,0,30,2.35,1.118398609
IL-RD,RD-F3,30,60,0.87,1.19606672
IL-RD,RD-F4,0,30,2.47,1.122759965
IL-RD,RD-F4,30,60,1.11,1.108710481
IL-RD,RD-F5,0,30,1.61,1.191598849
IL-RD,RD-F5,30,60,0.65,1.241509958
IL-RD,RD-F6,0,30,2.27,1.209161462
IL-RD,RD-F6,30,60,1.04,1.185950307
IL-RD,RD-F7,0,30,2.34,1.169882431
IL-RD,RD-F7,30,60,1.2,1.163982144
IL-RD,RD-F8,0,30,2.41,1.180782787
IL-RD,RD-F8,30,60,0.92,1.192241648
IL-RD,RD-F9,0,30,2.42,1.138242441
IL-RD,RD-F9,30,60,0.96,1.153109861
IL-RD,RD-F10,0,30,1.62,1.215807007
IL-RD,RD-F10,30,60,0.58,1.176459438
IL-RD,RD-F11,0,30,1.66,1.246276638
IL-RD,RD-F11,30,60,1.44,1.2210942360000001
IL-RD,RD-F12,0,30,2.28,1.210094424
IL-RD,RD-F12,30,60,1,1.132490022
IL-RD,RD-F13,0,30,2.43,1.159692342
IL-RD,RD-F13,30,60,1.23,1.166572698
IL-RD,RD-F14,0,30,2.59,1.1241252
IL-RD,RD-F14,30,60,1.2,1.134346337
IL-RD,RD-F15,0,30,2.18,1.161427634
IL-RD,RD-F15,30,60,1.8,1.154827094
IL-RD,RD-F16,0,30,1.85,1.17455142
IL-RD,RD-F16,30,60,0.87,1.194103599
IL-RD,RD-F17,0,30,1.67,1.238575193
IL-RD,RD-F17,30,60,0.63,1.230111168
IL-RD,RD-F18,0,30,1.94,1.163001707
IL-RD,RD-F18,30,60,0.75,1.283526907
IL-RD,RD-F19,0,30,1.53,1.104027944
IL-RD,RD-F19,30,60,0.61,1.211634723
IL-RD,RD-F20,0,30,1.4,1.184756942
IL-RD,RD-F20,30,60,0.78,1.133433577
IL-RD,RD-F21,0,30,1.59,1.215392757
IL-RD,RD-F21,30,60,0.87,1.144132328
IL-RD,RD-G1,0,30,1.93,1.084412612
IL-RD,RD-G1,30,60,1.56,1.232299917
IL-RD,RD-G2,0,30,2.89,1.098115949
IL-RD,RD-G2,30,60,1.65,1.175033399
IL-RD,RD-G3,0,30,2.92,1.060963686
IL-RD,RD-G3,30,60,1.62,1.171182554
IL-RD,RD-G4,0,30,2.44,1.102021807
IL-RD,RD-G4,30,60,1.14,1.156049566
IL-RD,RD-G5,0,30,2.51,1.127885731
IL-RD,RD-G5,30,60,1.65,1.120581546
IL-RD,RD-G6,0,30,1.76,1.141979782
IL-RD,RD-G6,30,60,0.88,1.174578799
IL-RD,RD-G7,0,30,1.98,1.174807388
IL-RD,RD-G7,30,60,0.97,1.152153663
IL-RD,RD-G8,0,30,2.33,1.139964464
IL-RD,RD-G8,30,60,1.54,1.056645176
IL-RD,RD-G9,0,30,2.24,1.150194944
IL-RD,RD-G9,30,60,0.97,1.251976959
IL-RD,RD-G10,0,30,1.46,1.267742478
IL-RD,RD-G10,30,60,0.59,1.234798941
IL-RD,RD-G11,0,30,2.08,1.110103495
IL-RD,RD-G11,30,60,0.91,1.137801506
IL-RD,RD-G12,0,30,2.86,1.060899294
IL-RD,RD-G12,30,60,1.65,1.187801905
IL-RD,RD-G13,0,30,2.62,1.047340077
IL-RD,RD-G13,30,60,1.63,1.114501079
IL-RD,RD-G14,0,30,2.92,1.092525664
IL-RD,RD-G14,30,60,0.8,1.169283804
IL-RD,RD-G15,0,30,2.14,1.081742804
IL-RD,RD-G15,30,60,0.79,1.207481853
IL-RD,RD-G16,0,30,2.24,1.105910842
IL-RD,RD-G16,30,60,1.1,1.212689971
IL-RD,RD-G17,0,30,2.26,1.129492921
IL-RD,RD-G17,30,60,1.01,1.158847565
IL-RD,RD-G18,0,30,1.66,1.197645329
IL-RD,RD-G18,30,60,1.07,1.181854427
IL-RD,RD-G19,0,30,1.38,1.16449096
IL-RD,RD-G19,30,60,0.64,1.19797461
IL-RD,RD-G20,0,30,1.32,1.102972992
IL-RD,RD-G20,30,60,0.82,1.09246816
IL-RD,RD-G21,0,30,1.57,1.115130804
IL-RD,RD-G21,30,60,0.98,1.057159249
IL-RD,RD-H1,0,30,1.99,1.195730655
IL-RD,RD-H1,30,60,0.92,1.194775403
IL-RD,RD-H2,0,30,2.36,1.167680675
IL-RD,RD-H2,30,60,0.94,1.228696955
IL-RD,RD-H3,0,30,2.69,1.133802963
IL-RD,RD-H3,30,60,1.21,1.192694666
IL-RD,RD-H4,0,30,2.12,1.150398206
IL-RD,RD-H4,30,60,1.18,1.156176935
IL-RD,RD-H5,0,30,1.7,1.219296785
IL-RD,RD-H5,30,60,0.77,1.182898984
IL-RD,RD-H6,0,30,1.59,1.211715982
IL-RD,RD-H6,30,60,0.91,1.136555342
IL-RD,RD-H7,0,30,1.56,1.124101755
IL-RD,RD-H7,30,60,0.41,1.114048815
IL-RD,RD-H8,0,30,1.52,1.234504304
IL-RD,RD-H8,30,60,0.94,1.215031548
IL-RD,RD-H9,0,30,1.9,1.210759082
IL-RD,RD-H9,30,60,0.93,1.158504208
IL-RD,RD-H10,0,30,2.17,1.172631865
IL-RD,RD-H10,30,60,0.93,1.166706022
IL-RD,RD-H11,0,30,2.81,1.108249644
IL-RD,RD-H11,30,60,1.5,1.230753414
IL-RD,RD-H12,0,30,2.12,1.117958907
IL-RD,RD-H12,30,60,1.01,1.181224776
IL-RD,RD-H13,0,30,2.18,1.126940986
IL-RD,RD-H13,30,60,1.27,1.200144809
IL-RD,RD-H14,0,30,2.62,1.076706713
IL-RD,RD-H14,30,60,1.52,1.143202375
IL-RD,RD-H15,0,30,1.59,1.253804971
IL-RD,RD-H15,30,60,0.61,1.199862173
IL-RD,RD-H16,0,30,1.93,1.157890671
IL-RD,RD-H16,30,60,0.82,1.116096818
IL-RD,RD-H17,0,30,2.43,1.100741331
IL-RD,RD-H17,30,60,1.03,1.168354468
IL-RD,RD-H18,0,30,2.52,1.103094018
IL-RD,RD-H18,30,60,1.58,1.1412095
IL-RD,RD-H19,0,30,1.42,1.223539807
IL-RD,RD-H19,30,60,0.73,1.169215686
IL-RD,RD-H20,0,30,1.6,1.129813618
IL-RD,RD-H20,30,60,1.04,1.18556941
IL-RD,RD-H21,0,30,1.5,1.190506819
IL-RD,RD-H21,30,60,0.97,1.144039071
IL-RD,RD-I1,0,30,2.6,1.126957613
IL-RD,RD-I1,30,60,0.94,1.161372303
IL-RD,RD-I2,0,30,1.76,1.138690106
IL-RD,RD-I2,30,60,1.12,1.152222458
IL-RD,RD-I3,0,30,1.65,1.096659296
IL-RD,RD-I3,30,60,0.75,1.115283631
IL-RD,RD-I4,0,30,1.99,1.140061363
IL-RD,RD-I4,30,60,1.11,1.157525393
IL-RD,RD-I5,0,30,1.63,1.190139124
IL-RD,RD-I5,30,60,0.77,1.210768191
IL-RD,RD-I6,0,30,1.89,1.196128346
IL-RD,RD-I6,30,60,0.67,1.240216999
IL-RD,RD-I7,0,30,1.47,1.17456554
IL-RD,RD-I7,30,60,0.91,1.120651865
IL-RD,RD-I8,0,30,1.85,1.173726708
IL-RD,RD-I8,30,60,1.14,1.126990727
IL-RD,RD-I9,0,30,1.79,1.188059796
IL-RD,RD-I9,30,60,0.82,1.167481146
IL-RD,RD-I10,0,30,1.81,1.146870355
IL-RD,RD-I10,30,60,0.7,1.195119431
IL-RD,RD-I11,0,30,1.52,1.198521442
IL-RD,RD-I11,30,60,0.68,1.145865924
IL-RD,RD-I12,0,30,1.48,1.152332131
IL-RD,RD-I12,30,60,0.58,1.073883812
IL-RD,RD-I13,0,30,1.7,1.137733734
IL-RD,RD-I13,30,60,0.95,1.162202514
IL-RD,RD-I14,0,30,1.87,1.124845794
IL-RD,RD-I14,30,60,0.86,1.126600981
IL-RD,RD-I15,0,30,1.79,1.22072756
IL-RD,RD-I15,30,60,0.8,1.170911252
IL-RD,RD-I16,0,30,1.73,1.181638891
IL-RD,RD-I16,30,60,0.89,1.129331441
IL-RD,RD-I17,0,30,2.09,1.116150325
IL-RD,RD-I17,30,60,1.08,1.209269371
IL-RD,RD-I18,0,30,2.39,1.079754475
IL-RD,RD-I18,30,60,1.15,1.161534469
IL-RD,RD-I19,0,30,1.73,1.159419995
IL-RD,RD-I19,30,60,0.85,1.222938144
IL-RD,RD-I20,0,30,1.67,1.202841058
IL-RD,RD-I20,30,60,0.79,1.131672441
IL-RD,RD-I21,0,30,0.82,1.054738027
IL-RD,RD-I21,30,44,0.45,1.347690535
IL-RD,RD-J1,0,30,1.88,1.042237824
IL-RD,RD-J1,30,60,0.87,1.084485665
IL-RD,RD-J2,0,30,2.22,0.881615762
IL-RD,RD-J2,30,60,0.99,1.128984518
IL-RD,RD-J3,0,30,1.74,1.09161454
IL-RD,RD-J3,30,60,0.85,1.11933073
IL-RD,RD-J4,0,30,1.78,1.10121158
IL-RD,RD-J4,30,60,0.89,1.13453992
IL-RD,RD-J5,0,30,2.16,1.225275199
IL-RD,RD-J5,30,60,1.24,1.217796265
IL-RD,RD-J6,0,30,1.56,1.178347814
IL-RD,RD-J6,30,60,0.74,1.209469722
IL-RD,RD-J7,0,30,1.55,1.17721478
IL-RD,RD-J7,30,60,0.91,1.178666945
IL-RD,RD-J8,0,30,1.53,1.176217885
IL-RD,RD-J8,30,60,1,1.172212211
IL-RD,RD-J9,0,30,1.31,1.079213123
IL-RD,RD-J9,30,60,0.65,1.092762721
IL-RD,RD-J10,0,30,2.03,1.090062329
IL-RD,RD-J10,30,60,1.58,1.1977413
IL-RD,RD-J11,0,30,1.56,1.148364593
IL-RD,RD-J11,30,60,0.86,1.107096157
IL-RD,RD-J12,0,30,1.73,1.129692474
IL-RD,RD-J12,30,60,0.94,1.116962383
IL-RD,RD-J13,0,30,2.01,1.194747741
IL-RD,RD-J13,30,60,1.28,1.226444226
IL-RD,RD-J14,0,30,2.23,1.084501978
IL-RD,RD-J14,30,60,1.35,1.187986231
IL-RD,RD-J15,0,30,1.7,1.235792383
IL-RD,RD-J15,30,60,0.76,1.124870727
IL-RD,RD-J16,0,30,2.32,1.119908027
IL-RD,RD-J16,30,60,0.91,1.118005095
IL-RD,RD-J17,0,30,1.86,1.111830225
IL-RD,RD-J17,30,60,0.72,1.1875753
IL-RD,RD-J18,0,30,1.83,1.157882682
IL-RD,RD-J18,30,60,0.96,1.181989545
IL-RD,RD-J19,0,30,1.94,1.053232643
IL-RD,RD-J19,30,60,0.7,1.203946871
IL-RD,RD-J20,0,30,1.53,1.185663129
IL-RD,RD-J20,30,60,0.67,1.245449961
IL-RD,RD-J21,0,30,1.73,1.214375865
IL-RD,RD-J21,30,60,0.58,1.202645665
IL-RD,RD-K1,0,30,1.64,1.137030246
IL-RD,RD-K1,30,60,1.32,1.172288462
IL-RD,RD-K2,0,30,2.33,1.115409218
IL-RD,RD-K2,30,60,1.36,1.137214067
IL-RD,RD-K3,0,30,2.34,1.134366701
IL-RD,RD-K3,30,60,1.35,1.171230707
IL-RD,RD-K4,0,30,2.19,0.890387714
IL-RD,RD-K4,30,60,1.81,1.242341144
IL-RD,RD-K5,0,30,1.56,1.203636518
IL-RD,RD-K5,30,60,0.64,1.134383204
IL-RD,RD-K6,0,30,1.71,1.153116031
IL-RD,RD-K6,30,60,0.88,1.130187244
IL-RD,RD-K7,0,30,1.74,1.229502176
IL-RD,RD-K7,30,60,1.1,1.159578445
IL-RD,RD-K8,0,30,1.63,1.145938661
IL-RD,RD-K8,30,60,0.47,1.166873784
IL-RD,RD-K9,0,30,2.29,1.167581804
IL-RD,RD-K9,30,60,1.46,1.198496641
IL-RD,RD-K10,0,30,2.21,1.176098408
IL-RD,RD-K10,30,60,0.7,1.114209407
IL-RD,RD-K11,0,30,1.64,1.23043921
IL-RD,RD-K11,30,60,0.79,1.145910729
IL-RD,RD-K12,0,30,1.88,1.286498402
IL-RD,RD-K12,30,60,1.02,1.228362223
IL-RD,RD-K13,0,30,2.51,1.072263863
IL-RD,RD-K13,30,60,1.89,1.336101536
IL-RD,RD-K14,0,30,1.4,1.164092444
IL-RD,RD-K14,30,60,0.67,1.176548807
IL-RD,RD-K15,0,30,2.62,1.179853024
IL-RD,RD-K15,30,60,1.16,1.192072906
IL-RD,RD-K16,0,30,1.66,1.21179762
IL-RD,RD-K16,30,60,0.62,1.216186535
IL-RD,RD-K17,0,30,0.63,1.309679245
IL-RD,RD-K17,30,60,0.2,1.291392976
IL-RD,RD-K18,0,30,1.13,1.093897321
IL-RD,RD-K18,30,60,0.71,1.260114646
IL-RD,RD-K19,0,30,1.95,1.182111999
IL-RD,RD-K19,30,60,0.73,1.219747455
IL-RD,RD-K20,0,30,1.5,1.191060322
IL-RD,RD-K20,30,60,0.7,1.151501508
IL-RD,RD-K21,0,30,2.15,1.140661176
IL-RD,RD-K21,30,60,1.23,1.17204459
IL-RD,RD-L1,0,30,1.68,1.079604451
IL-RD,RD-L1,30,60,0.88,1.198688709
IL-RD,RD-L2,0,30,1.76,1.131920051
IL-RD,RD-L2,30,60,0.95,0.840074397
IL-RD,RD-L3,0,30,1.81,1.19037463
IL-RD,RD-L3,30,60,0.78,1.166826352
IL-RD,RD-L4,0,30,1.99,1.087533743
IL-RD,RD-L4,30,60,0.95,1.219141072
IL-RD,RD-L5,0,30,1.8,1.2809214
IL-RD,RD-L5,30,60,0.81,1.165730379
IL-RD,RD-L6,0,30,1.73,1.187263104
IL-RD,RD-L6,30,60,0.83,1.096842009
IL-RD,RD-L7,0,30,1.65,1.262370221
IL-RD,RD-L7,30,60,0.69,1.1435917
IL-RD,RD-L8,0,30,2.54,1.144145481
IL-RD,RD-L8,30,60,1.09,1.236556421
IL-RD,RD-L9,0,30,2.59,1.125906157
IL-RD,RD-L9,30,60,1.44,1.220708112
IL-RD,RD-L10,0,30,3.49,1.11231904
IL-RD,RD-L10,30,60,3.04,1.139081178
IL-RD,RD-L11,0,30,1.57,1.147092156
IL-RD,RD-L11,30,60,0.52,1.249245874
IL-RD,RD-L12,0,30,2.26,1.260031409
IL-RD,RD-L12,30,60,0.89,1.138866551
IL-RD,RD-L13,0,30,2.29,1.171928147
IL-RD,RD-L13,30,60,1.17,1.21142395
IL-RD,RD-L14,0,30,2.42,1.10950704
IL-RD,RD-L14,30,60,1.01,1.224305422
IL-RD,RD-L15,0,30,0.57,1.245948433
